,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
100,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered | LP: cardi.health/home,Cardi Leads - Non Buyers | All 18+ || CpR,$80,"3,055",2025-02-20,2025-04-13,52
101,CH_LA_FB_1196_IMG_EN_C-women_H-1095_W14_V4 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,CH_LA_FB_1196_IMG_EN_C-women_H-1095_W14_V4 | WK14,$78,"2,808",2025-04-03,2025-04-09,6
102,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home,All | 18+ | TOP2,$77,"4,987",2025-04-12,2025-04-12,0
103,CH_GA_FB_942_AdT-Testi_A-MP_SA-52_IMG_1x1_S-Ph_M-0_H-0_T-615_CTA-0_EN_X-New_V-3 | Hypertension | Engineered | SocialProof,US | Cardi Leads - Non Buyers | 18+ | All | 7DC1DV | CpR | Batch 4,$77,"2,635",2025-03-17,2025-04-08,22
104,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home,All | 18+ | TOP2,$76,"2,294",2025-04-13,2025-04-13,0
105,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1045_T-1_W02_V1 | Hypertension | Engineered | LP: cardi.health/home,All | 18+ | TOP2,$76,"3,165",2025-04-11,2025-04-13,2
106,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V3 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi - Copy,US | Broad | 55+ | W | 1DC | Auto Placements | FB Only | CpR,$76,"2,967",2025-04-03,2025-04-09,6
107,CH_LA_FB_1196_IMG_EN_C-women_H-1095_W14_V4 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi,CH_LA_FB_1196_IMG_EN_C-women_H-1095_W14_V4 | WK14,$76,"2,403",2025-04-03,2025-04-08,5
108,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Broad | 55+ | W | 1DC | Auto Placements | FB Only | CpR,$75,"2,539",2025-04-08,2025-04-09,1
109,CH_MPS_FB_1162_IMG_EN_C-Artery_H-1057_T-1_Itr_W04_V4 | Hypertension | Engineered,All | 18+ | TOP2,$75,"3,592",2025-04-11,2025-04-11,0
