,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
349,CB_2025_Apr_FB_3996_DT-DP_V03_9x16_VID_EN_Opti_C-MakingOf_Evergreen_CTA-CTA_Angle-W-B_M-CRAZY_VL-45s_G-M_P-OG_S-NEW_FB3022V03,3996 - 3022 V03 opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$5,229,2025-04-11,2025-04-13,2
350,CB_2025_Apr_FB_3980_LZ-KB_V22_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-45s_G-MF_P-OG_S-WHAT_FB3097V03,3980 - winner video man boobs opti || Batch 6 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$5,129,2025-04-11,2025-04-13,2
351,CB_2025_Mar_FB_3944_LZ-VG_V03_4x5_IMG_EN_Opti_C-Testimonial_Evergreen_CTA-NONE_Angle-GH_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB3619V02,3944 - 3619 opti claims/testimonial || Batch 1 || Enhancements: OFF || CBV1 || 7C || 30/03/25w14,$4,250,2025-03-30,2025-04-10,11
352,CB_2025_Apr_FB_3997_DT-DP_V04_9x16_VID_EN_Opti_C-MakingOf_Sale_CTA-SALE_Angle-W-B_M-POW_VL-45s_G-M_P-OG_S-NEW_FB3033V01,3997 - 3033 V01 opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$4,156,2025-04-11,2025-04-13,2
353,CB_2025_Mar_FB_3907_CHUB-AA_V01__IMG_EN_Opti_C-Price_CTA-NONE_Angle-None_M-NONE_VL-None_TR-None_G-NONE_P-OG_S-NONE,3907 – CHUB Clean Sale OPTI v2 || Enhancements: OFF || CBV1 || Batch 1 || 7C || 16/03/25w12,$4,250,2025-03-16,2025-04-09,24
354,CB_2025_Mar_FB_3954_VK-DT_V02_9x16_VID_EN_Opti_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-TYL_VL-None_G-M_P-OG_S-NONE_FB3904V02,3954 - CB Opti / 3904 - DT -VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$4,199,2025-04-07,2025-04-11,4
355,CB_2025_Mar_FB_3937_LZ-DP_V02_9x16_VID_EN_New_C-Testimonial_Evergreen_CTA-NONE_Angle-W_M-MIX_VL-15s_G-MF_P-APP_S-WHAT,ASC+ || CB App || Mixed countries || 7DC || 0% existing || 12/04/2025 Ad set,$4,189,2025-04-12,2025-04-12,0
356,CB_2025_Apr_FB_3962_VK-DP_V01_9x16_VID_EN_Opti_C-Trend_Evergreen_CTA-NONE_Angle-W-B-C_M-JANW_VL-30s_G-M_P-OG_S-NEW_FB3909V03,3962 - 3909 hook opti - DP -VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$4,187,2025-04-07,2025-04-13,6
357,CB_2025_Mar_FB_3936_SO-DP_V06_9x16_VID_EN_Opti_C-Benefits_CTA-SMR_Pain-W-B_M-MIX_VL-45s_TR-None_G-MF_P-OG_S-WHAT_FB3097V03,3936 - New hook on winner ads opti || Batch 2 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$4,227,2025-04-07,2025-04-10,3
358,CB_2023_Jul_FB_2217_IB_V04_9x16_VID_EN_Opti_C-Pointing_CTA-SMR_Pain-W-B_M-TRC_VL-30s_TR-None_G-F_P-None_S-FRIGGA,US || Manual Bid || BID CAP 111 || 1C || 21/12/24,$4,178,2024-12-22,2025-04-14,113
359,CB_2025_Apr_FB_3975_LZ_V02_9x16_VID_EN_New_C-Testimonial_Evergreen_CTA-SALE_Angle-W_M-LAURA_VL-15s_G-F_P-OG_S-NEW,3975 - Idea #125 -X from waist || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$4,136,2025-04-07,2025-04-13,6
360,CB_2024_Oct_FB_3214_DT-KB_V02_1x1_IMG_EN_New_C-ADVRT_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE,CA || Advantage+ || Advertorial || 7C ||  BROAD || Existing_customer_0% || 20/03/25 Ad set,$4,295,2025-03-20,2025-04-09,20
361,CB_2025_Apr_FB_3980_LZ-KB_V16_9x16_VID_EN_Opti_C-MakingOf_Evergreen_CTA-SALE_Angle-W_M-AGR_VL-45s_G-M_P-OG_S-NEW_FB3005V05,3980 - winner video man boobs opti || Batch 5 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$3,105,2025-04-11,2025-04-14,3
362,CB_2023_Feb_FB_1998_LV_V02_9x16_VID_EN_Opti_C-Dance_CTA-CTA_Pain-W_M-MIX_VL-45s_TR-None_G-F_P-Plan,US || ASC+ || Website + Shop || 7DC || Existing 0% || 24.03.2025 Ad set,$3,147,2025-04-04,2025-04-14,10
363,CB_2025_Mar_FB_3936_SO-DP_V02_9x16_VID_EN_Opti_C-Pointing_CTA-SMR_Pain-W_M-POW_VL-30s_TR-None_G-F_S-Moon_FB2036V03,3936 - New hook on winner ads opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$3,174,2025-04-07,2025-04-09,2
